COL video title VAL David Dante - Speedy Gonzales.wmv COL channel name VAL delwoodjef	COL video title VAL Quincy Jones - "A Taste of Honey" (1962) COL channel name VAL martsie74	0
COL video title VAL The Cheats Surrender COL channel name VAL jon onethirtyeight	COL video title VAL Joan Osborne - How Sweet It Is (LIVE) COL channel name VAL MNRK Nashville	0
COL video title VAL David Snell - Fascinating Rhythm (1966) COL channel name VAL Easy Sounds	COL video title VAL Dianne Reeves - Fascinating Rhythm COL channel name VAL CyberGene	1
COL video title VAL St Winifred's School Choir - Silent Night COL channel name VAL Jemima	COL video title VAL Georga - Mot okänt land (Four Strong Winds) COL channel name VAL Georga	0
COL video title VAL The Go-Getters -  Frenesi (1962) COL channel name VAL yellowitom61	COL video title VAL See You Again Wiz Khalifa & Charlie Puth // Madilyn Bailey (Acoustic Version) COL channel name VAL Madilyn Bailey	0
COL video title VAL The Creed Taylor Orchestra - Out of this World. COL channel name VAL HuckToohey	COL video title VAL Bibi Johns - Gråt Inte Mer COL channel name VAL vehikelhamstern	0
COL video title VAL Sonny & Cher - You've Really Got a Hold of Me - Vinyl LP COL channel name VAL WABCRADIO77	COL video title VAL Glen Campbell - Homeward Bound COL channel name VAL 45RPMsinglesbyMikeEvans	0
COL video title VAL The Shadows     My Babe COL channel name VAL Kevin Moore	COL video title VAL SAVOY BROWN  I ain't superstitious COL channel name VAL mnikitasm2008	0
COL video title VAL ARTEMA 〝Believe〟 COL channel name VAL TRIPLE VISION_JP	COL video title VAL The Bobs - Psycho Killer COL channel name VAL foxfireman188	0
COL video title VAL Half Japanese - In The Hall Of The Mountain King & Louie Louie COL channel name VAL MikeyRemembers	COL video title VAL Barry White - Beware! (1981) - 10. Louie Louie COL channel name VAL Willuigi	1
COL video title VAL The Cheats Surrender COL channel name VAL jon onethirtyeight	COL video title VAL Jamul - Tobacco Road (1970) COL channel name VAL cojwat	0
COL video title VAL Everly Brother - So Sad COL channel name VAL 24jurz	COL video title VAL Sweethearts Of The Rodeo - so sad - COL channel name VAL netphil2001	1
COL video title VAL Guy Lombardo Bing Crosby - You're Getting To Be A Habit With Me 1933 COL channel name VAL warholsoup100	COL video title VAL Here We Come A-Wassailing - Beckstrom Holiday Extravaganza Volume 7 COL channel name VAL ___ BECKSTRÖM	0
COL video title VAL George Thorogood & the Destroyers - House of Blue Lights COL channel name VAL Misio Polarny	COL video title VAL James Last Band: "Lay\, Lady Lay"\, en estudio\, año 1970. COL channel name VAL Joseph Noise	0
COL video title VAL Werner Overheidt Hotel zur Einsamkeit COL channel name VAL Charles Urban	COL video title VAL João Suplicy - Heartbreak Hotel | CD Love Me Tender COL channel name VAL João Suplicy	1
COL video title VAL 3 Way Cum - I Wanna Be Your Dog COL channel name VAL Adrian Txus	COL video title VAL Don't Make My Brown Eyes Blue - Laura Fygi COL channel name VAL Anton van Dijken	0
COL video title VAL Taylor Swift - I Knew You Were Trouble - Official Acoustic Music Video - Madilyn Bailey COL channel name VAL Madilyn Bailey	COL video title VAL ARTEMA 〝Believe〟 COL channel name VAL TRIPLE VISION_JP	0
COL video title VAL Jeff Lynne She COL channel name VAL Eddy Jansen	COL video title VAL The Residents - Burning Love COL channel name VAL MrWzzzW	0
COL video title VAL JERRY BUTLER ft. BRENDA LEE EAGER - (THEY LONG TO BE) CLOSE TO YOU (MERCURY) COL channel name VAL EddiesSoulSounds	COL video title VAL The Vogues - TILL COL channel name VAL futykoolz	0
COL video title VAL Art Pepper－You'd Be So Nice to Come Home To COL channel name VAL 寶寶	COL video title VAL Woody Herman - A Taste of Honey COL channel name VAL Erlendur Svavarsson	0
COL video title VAL Suddenly Theres A Valley   Julius Larosa. COL channel name VAL adealforyou	COL video title VAL Ben Howard - Call Me Maybe Cover COL channel name VAL Alex Blake	0
COL video title VAL 'I'm A Man' - new version by The Bordellos (orig. by Bo Diddley / The Yardbirds) COL channel name VAL FruitsdeMer2	COL video title VAL Two Loves Have I Diamonds 1953 Atlantic 45  1003 B COL channel name VAL Amnondoowop	0
COL video title VAL Johnny Adams - Stand by me  (Ben E. King) COL channel name VAL princedonjuanma3	COL video title VAL josé gonzalez - smalltown boy COL channel name VAL mikhail dead	0
COL video title VAL Lurlean Hunter - The Song Is You COL channel name VAL backyardjazz	COL video title VAL Half As Much by Tennessee Ernie Ford on Mono 1967 Pickwick LP. COL channel name VAL lrh1966	0
COL video title VAL Jackie Evancho - Some enchanted evening & The summer knows COL channel name VAL Sophie	COL video title VAL Cab Calloway - Miss Otis Regrets COL channel name VAL OnlyJazzHQ	0
COL video title VAL The David Grisman Quintet - Minor Swing COL channel name VAL Aki Iwamura	COL video title VAL Anthony Hamilton - The Christmas Song (Audio) ft. Chaka Khan COL channel name VAL anthonyhamiltonVEVO	0
COL video title VAL Chet Atkins Things We said Today COL channel name VAL Bill .York	COL video title VAL Carmen Lundy - What's Your Story\, Morning Glory [Audio] COL channel name VAL Carmen Lundy	0
COL video title VAL cfcf - forbidden colours (sylvian & sakamoto cover) COL channel name VAL Alex Borges	COL video title VAL Anthony Callea at the Enmore - Wake me up before you go go COL channel name VAL kee	0
COL video title VAL Robin S - You'll Never Walk Alone COL channel name VAL kishkasayshello	COL video title VAL Jason and the Scorchers - I Really Don't Want To Know COL channel name VAL theepitts	0
COL video title VAL The Three Keys - Mood Indigo COL channel name VAL Classic Mood Experience	COL video title VAL HANK SNOW - SEND ME THE PILLOW YOU DREAM ON (1961) COL channel name VAL Jose Esquivel	0
COL video title VAL Glee Bridge over troubled water performance 2x03 COL channel name VAL Glee Scenes	COL video title VAL Jacques Brel - Ne Me Quitte Pas COL channel name VAL MiyuriLunyLove	0
COL video title VAL GALLERY - HE WILL BREAK YOUR HEART (1972) COL channel name VAL Jose Esquivel	COL video title VAL Pahinui Brothers Come Go With Me COL channel name VAL biamaku	0
COL video title VAL SAEKO / MY WAY (SUBTITLE) COL channel name VAL Kiskent	COL video title VAL Ruth's Hat - Please Please Me COL channel name VAL Spectral Ursine Studios	0
COL video title VAL Abney Park - White Wedding (lyrics) COL channel name VAL Camptilon Forœxaus	COL video title VAL Peter Nero - I Want To Hold Your Hand COL channel name VAL You Can't Download Vinyl	0
COL video title VAL Christian Beach - Five Years (David Bowie cover) COL channel name VAL ChristianBeachVids	COL video title VAL Toninho Horta Chega de Saudade.flv COL channel name VAL 角博文	0
COL video title VAL Frankie and Johnny COL channel name VAL Burl Ives - Topic	COL video title VAL Jerry Lee Lewis - Frankie & Johnny COL channel name VAL BD Music	1
COL video title VAL Jingle Bells - Paulina Cerrilla and Douglas James COL channel name VAL Doug and The Bugs	COL video title VAL The Sidewalks Of New York- Nat Shilkret Orchestra COL channel name VAL Bigband Lou	0
COL video title VAL Half As Much by Tennessee Ernie Ford on Mono 1967 Pickwick LP. COL channel name VAL lrh1966	COL video title VAL Billy Preston - 15 King of the Road (HQ) COL channel name VAL Murat MORSÜMBÜL	0
COL video title VAL Johnny Hallyday - Lucille (HD) Officiel Seniors Musik COL channel name VAL Seniorsmusik	COL video title VAL Rick Nelson and the Stone Canyon Band  "She Belongs to Me" COL channel name VAL catman916	0
COL video title VAL Johnnie Ray - Ain't Misbehavin' (1956) COL channel name VAL CatsPjamas1	COL video title VAL Shirley Bassey - Diamonds are a girl's best friends (Duet with Paloma Faith) COL channel name VAL underattack1972	0
COL video title VAL BZN - Melodie D'amour COL channel name VAL Jean-Louis Charlier	COL video title VAL SIXTEEN TONS - Lorne Greene COL channel name VAL Lamont Cranston	0
COL video title VAL Slim Whitman White Christmas COL channel name VAL ChorltonPete	COL video title VAL Ella Fitzgerald & Joe Pass - Once I loved COL channel name VAL Marcelo Maldonado	0
COL video title VAL GLEE - Losing My Religion (Full Performance) (Official Music Video) HD COL channel name VAL Being part of something special\, makes you special! ♥	COL video title VAL Frank Rosolino - Stella By Starlight (1978) COL channel name VAL jazzytrb	0
COL video title VAL I've Got You Under My Skin (CD Quality) COL channel name VAL That Random FNG !	COL video title VAL Chas & Dave - Blueberry Hill COL channel name VAL DemonMusicGroup	0
COL video title VAL Leatherwolf - Bad Moon Rising COL channel name VAL paradisebeyond METAL CATALOG	COL video title VAL Mrs Miller: "The shadow of your smile" COL channel name VAL arkaisk2	0
COL video title VAL Marvin Gaye - Loving You Is Sweeter Than Ever COL channel name VAL Adrian Fisher	COL video title VAL Cielito Lindo COL channel name VAL Dick Contino - Topic	0
COL video title VAL Link Wray - Hound Dog COL channel name VAL JimiKWray2	COL video title VAL John Mayer - Free Fallin' (Live at the Nokia Theatre) COL channel name VAL johnmayerVEVO	0
COL video title VAL Roland Hanna Solo - Barbados COL channel name VAL rujazz	COL video title VAL Dennis Coffey & The Detroit Guitar Band - Whole Lot Of Love COL channel name VAL djmorrisound	0
COL video title VAL Sugar Baby Love / Wink【Official Music Video】 COL channel name VAL PolystarTube	COL video title VAL Elvis Deluxe - Search And Destroy (The Stooges cover) COL channel name VAL ElvisDeluxe666	0
COL video title VAL Dalida - Douce Nuit\, Sainte Nuit COL channel name VAL fran25	COL video title VAL Jerry Lee Lewis - Big Boss Man COL channel name VAL Midnightryder3	0
COL video title VAL Don Baker Trio - Misirlou (1958) COL channel name VAL Jean-Philippe Boisbriand	COL video title VAL Billie Holiday - Come Rain Or Come Shine (1955) COL channel name VAL Okmusix	0
COL video title VAL michael mccloud my funny valentine COL channel name VAL thrmon	COL video title VAL My Funny Valentine - Roger Davidson Trio COL channel name VAL Ruben Soy	1
COL video title VAL Van Morrison - I Can't Stop Loving You COL channel name VAL rocksavethehuman	COL video title VAL Kaleidoscope - Louisiana Man COL channel name VAL ErrorIsProgress	0
COL video title VAL Paul Mauriat - MENILMONTANT～PARIS JE T'AIME～LA GOUALANTE DU PAUVRE JEAN COL channel name VAL ufrp136	COL video title VAL Hate Dept. - Master and Servant COL channel name VAL joeofpie3	0
COL video title VAL The Go-Getters -  Frenesi (1962) COL channel name VAL yellowitom61	COL video title VAL Nnenna Freelon   Maiden Voyage COL channel name VAL jorge perez	0
COL video title VAL The Four Freshmen - Angel Eyes COL channel name VAL Chaz Cone	COL video title VAL I Feel The Earth Move (Lyrics) - Haley Reinhart and Casey Abrams COL channel name VAL iFreakingLoveHOA	0
COL video title VAL Abney Park - White Wedding (lyrics) COL channel name VAL Camptilon Forœxaus	COL video title VAL Jerome Richardson - Girl You'll Be A Woman Soon COL channel name VAL TheDudeAbides	0
COL video title VAL Mickey Gilley - I'm your puppet COL channel name VAL stevechinafan	COL video title VAL You're the Cream in My Coffee - Gladys Rice and Franklyn Baur COL channel name VAL Scott Musil	0
COL video title VAL Obray Ramsey - Wildwood Flower COL channel name VAL Banjerholler	COL video title VAL Diana Krall - Moonglow (Audio) COL channel name VAL DianaKrallVEVO	0
COL video title VAL Don't Bother Me - The Beatles COL channel name VAL Bruno Cardoso	COL video title VAL Chris Isaak - I Walk the Line COL channel name VAL MrMacPhisto01	0
COL video title VAL OFF LIVE - Vigon Bamy Jay "Soul Man" COL channel name VAL OFF Productions	COL video title VAL George Evans - I Believe In You (1999) COL channel name VAL George Evans	0
COL video title VAL Prince Charles & The City Beat Band - Jailhouse Rock (12" Mix) COL channel name VAL UnidiscMusic	COL video title VAL Jimmy Dean and His Texas Wildcats - Big blue diamonds COL channel name VAL Glendoras // DJ Mean Mojo Mathias	0
COL video title VAL Now That's What I Call Polka! by "Weird Al" (Mandatory Fun) COL channel name VAL Victor Kidd	COL video title VAL the concretes miss you (rolling stones) COL channel name VAL theperdrix	0
COL video title VAL December People: Oh Come Oh Come Emmanuel / Eagles COL channel name VAL Marytaz	COL video title VAL Van Alexander & His Orchestra - Way Down Yonder In New Orleans Mambo COL channel name VAL LittleMissLounge	0
COL video title VAL Something Wonderful - Nina Simone COL channel name VAL Amy B.	COL video title VAL Dedicated To The One I Love - The Temprees COL channel name VAL Silent1LM562	0
COL video title VAL John Gary ~ Charade COL channel name VAL TheSorrowfulFlower	COL video title VAL Buddy de Franco And His Orchestra: Don't Be That Way COL channel name VAL MrMaymac	0
COL video title VAL Harry James - Two O'Clock Jump COL channel name VAL UbiquitousLazar	COL video title VAL Asleep At The Wheel One O'Clock Jump COL channel name VAL hackman1911	1
COL video title VAL Jason Donovan Let It Be Me Preview COL channel name VAL fcowen123	COL video title VAL Jill Johnson - A little bit more COL channel name VAL Mats	0
COL video title VAL John Gary ~ Half as Much COL channel name VAL TheSorrowfulFlower	COL video title VAL Wes Montgomery - Golden earrings COL channel name VAL sakiskom2	0
COL video title VAL Our Day Will Come - Les Reed Orchestra COL channel name VAL Lions Den	COL video title VAL The Byrds - I'll Feel A Whole Lot Better (Audio) COL channel name VAL TheByrdsVEVO	0
COL video title VAL Kim Wilde - Because the night - Radio Libera COL channel name VAL RadioliberaNS	COL video title VAL Rebecca Kilgore / The Folks Who Live On The Hill COL channel name VAL Urief Urief	0
COL video title VAL Waylon Jennings If I Were A Carpenter COL channel name VAL teddie488	COL video title VAL JERRY LEE LEWIS - MEAN WOMAN BLUES COL channel name VAL pietro pacini	0
COL video title VAL "O Come All Ye Faithful" from Anna Gilbert CD "Christmas" COL channel name VAL annagilbertmelodies	COL video title VAL Vanessa Williams - Never Can Say Goodbye COL channel name VAL Dante Williams	0
COL video title VAL Weedons Whole Lotta Shakin Goin on 1964 COL channel name VAL Ole Jensen	COL video title VAL Lee Hazlewood - Whole lotta shakin' going on.wmv COL channel name VAL TheOldiefreak	1
COL video title VAL Marian Anderson - "Deep River" (Spiritual) COL channel name VAL Sergio I	COL video title VAL B.B.King & Dr.John - Is you is\,or is you ain't my baby COL channel name VAL eddyroxanne	0
COL video title VAL Oliver Nelson with Lem Winchester - In a Sentimental Mood COL channel name VAL rujazz	COL video title VAL 本田竹曠 Takehiro Honda Solo  - In A Sentimental Mood COL channel name VAL rujaka	1
COL video title VAL Herma Keil & The Keil Isles - If You Wanna Be Happy COL channel name VAL The New Zealand Music Channel	COL video title VAL Dinah Washington - I Wanna Be Loved (1961) COL channel name VAL Okmusix	0
COL video title VAL Richard Berry & The Pharoahs - Have Love Will Travel - 1960 45rpm COL channel name VAL Sids60sSounds	COL video title VAL Marc Broussard - Sunday Kind of Love (Etta James Cover) COL channel name VAL Marc Broussard	0
COL video title VAL Dinah Washington - Keepin' out of Mischief Now COL channel name VAL PistolPoet	COL video title VAL It's Not Unusual - Florence Ballard COL channel name VAL lilmissy691	0
COL video title VAL Rufus Wainwright - Bewitched COL channel name VAL Vanpants	COL video title VAL Bruce Springsteen & The Sessions Band This Little Light ... COL channel name VAL mrchappelow3	0
